,Distrito,Mean,Var,ACF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
57,SAN JOSE DE LOS ARROYOS,17.831382980553325,295.65182692909826,0.3320817229653491,0.7118850512754986,0.004717972948828794,-0.6728963768088588,0.05267759053363763,1e-07,-0.019642802743689618,1.6094379124341003,0.000914341787559943,8.66388463111123e-08,0.09115967806904679,0.002754820936629747,89.0,4.0,1e-10,1e-10
58,SAN PEDRO,3.8384323335856028,1.8305706540019888,-0.12623965913077975,0.9019010419080232,0.007971516259845463,-1.1774704018598998,0.03127639273192706,1e-07,-0.020531698983790005,0.9808292530117262,0.0006972993726516232,4.645116926711803e-08,0.49922249153051107,0.08281741243163372,91.0,5.0,1e-10,1e-10
59,SANTA ROSA DEL AGUARAY,19.737279164523237,697.3694496662317,0.614285721762232,0.7765262394387183,0.006678245610389369,-0.7969015049440509,0.043352772353908775,1e-07,-0.019619864729460108,0.7492366472109889,0.0005482626089382821,3.2240253841773754e-08,0.11132980246207605,0.0047435070667110005,62.0,4.0,1e-10,1e-10
60,VILLA DEL ROSARIO,17.17795918456676,0.004375328156865661,0.5238095238095172,0.9576271447033285,0.006798318889039991,-1.032568786640502,0.04021233824613335,1e-07,-0.015044364815288824,0.5108256237659907,2.5469797771582982e-11,3.2136662539066084e-08,1e-07,1e-07,96.0,1.0,1e-10,1e-10
61,YUTY,6.439541829491898,5.054378100755842,-0.4203876018074832,0.8203628071125391,0.0033607717865731103,-0.5150401146980059,0.04011195511257992,1e-07,-0.01820960898909709,1e-08,0.004276670668261363,6.629431823107897e-08,1e-07,1e-07,98.0,5.0,1e-10,1e-10
62,CECILIO BAEZ,16.410183631710893,58.62060275115438,-0.1899416940842684,0.8195292064902374,0.005152924213876515,-0.7550646165838202,0.029164552661747334,1e-07,-0.014982281433633868,1.0296194171811581,0.0008461759038246917,5.8119706373866796e-08,0.3333333333331664,0.03703703703699993,91.0,4.0,1e-10,1e-10
63,LORETO,9.516164678914386,49.86501712196491,0.060309782157556495,0.7290734105598405,0.006343260672370968,-0.8349356055980408,0.008204335410264108,1.0,-0.006424669735478667,0.9555114450274363,0.0016306190342720895,8.877321706901645e-08,0.14285714285691975,0.006802721088414122,78.0,4.0,1e-10,1e-10
64,SIMON BOLIVAR,25.129996874995488,69.79186725471511,-0.3373966303202372,0.9152521124537488,0.007087670366613982,-1.0632250707950162,0.034103106772816805,1e-07,-0.01436865804161202,1.252762968495368,0.0007088264299805584,2.767004823785735e-08,1e-07,1e-07,94.0,6.0,1e-10,1e-10
65,VILLA HAYES,68.39755198125344,9766.358203522368,0.9330235733542055,0.9574101925637126,0.012793260359284572,-1.2147461742217533,0.03658004917425561,1e-07,-0.011013238400279604,0.11871630683938197,0.0002837786231317242,1.563371034225975e-08,0.4271008496013598,0.07154424617092235,65.0,4.0,1e-10,1e-10
66,YBY YAU,21.345867915390524,964.7396148210131,0.7904824923497874,0.8881715453914799,0.005680326881844087,-0.6657721951900502,0.07233718358507513,1e-07,-0.017865472312704495,0.5485659517488378,0.00018502276231032624,1.3020426009062575e-08,0.06859120521173126,0.002468560851220698,70.0,2.0,1e-10,1e-10
67,CURUGUATY,17.39462123013,413.6744388472167,0.6884882731194615,0.8383230817375164,0.005886596222701877,-0.6482707547556079,0.07780202657387514,1e-07,-0.013529846257554967,0.8544153281560676,0.0005133804116963437,2.9671220166563704e-08,0.07547169811321455,0.002128705623780919,71.0,2.0,1e-10,1e-10
68,EUSEBIO AYALA,14.014581099827593,193.21498157511056,-0.00923483014279749,0.5726210952233892,0.007971061561662086,-0.9701032781590033,0.05846108003914796,1.0,-0.02894467835112491,1.3862943611198906,0.002414486957687638,1.6358637211319951e-07,0.1777660824439722,0.014880952380943878,68.0,6.0,1e-10,1e-10
69,LIMA,19.23950339050557,35.988835887881926,-0.2132850315266068,0.9007165897769972,0.00721945644799026,-1.0658686408613858,0.10810213261368085,1e-07,-0.017511292346299376,0.8362480242006186,1e-07,2.5721762212571965e-08,1e-07,1e-07,91.0,3.0,1e-10,1e-10
70,NUEVA LONDRES,20.734200409833804,0.004524744632437759,-0.111111111111106,0.9194891401345681,0.002290810483823107,-0.3548241795007157,0.03999997293470148,1e-07,-0.01487893211920524,1e-08,1e-07,3.1193418199186654e-08,1e-07,1e-07,100.0,1.0,1e-10,1e-10
71,YATAITY DEL NORTE,24.926680519577825,438.2638212512697,0.15678797533260552,0.75079158721253,0.004362674537859347,-0.6282807863580752,0.02210822050500172,1e-07,-0.010834335700830531,0.4744579795951158,5.073008422463394e-05,6.818986302035086e-08,0.1666666666665762,0.009259259259249203,88.0,4.0,1e-10,1e-10
72,YATYTAY,7.709248522435141,0.0003073885769617473,0.33333333333333326,0.9197109210831945,0.0022990786890992663,-0.3561059841331543,0.039999839952993166,1e-07,-0.014909237750942118,1e-08,1.7428171170566985e-12,3.146267022997325e-08,1e-07,1e-07,100.0,1.0,1e-10,1e-10
73,ALBERDI,26.731700981799527,451.4815950320687,0.29240488899892575,0.7871429932304677,0.00415525337180732,-0.6051881189916981,0.04967398569088988,1e-07,-0.015310617685866215,1.9459101490553135,6.922133105279036e-05,4.102330250275061e-08,1e-07,1e-07,90.0,2.0,1e-10,1e-10
74,BELEN,22.764230294843994,565.1768628837461,0.13501315875453088,0.8195502428612451,0.004798626252723421,-0.6743792843246086,0.05960054576695939,1e-07,-0.013982679069179979,0.5725191927713306,0.0013645467886391298,4.046963814689805e-08,0.08200298448621321,0.0022414964882153748,80.0,3.0,1e-10,1e-10
75,BELLA VISTA,129.72677717366136,41364.252489641294,0.8179890422534928,0.8961172108933126,0.005737590138372543,-0.6982159799367866,0.0731277771382367,1e-07,-0.02157736538570404,0.262364264467491,0.00019031137872638676,1.7983462961985987e-08,0.0372340425531785,0.0006035913686430614,77.0,2.0,1e-10,1e-10
