,Distrito,Cluster KM,Cluster HAC ,Cluster DB SP
131,"JUNIN, CHANCHAMAYO, PERENE",0,0,0
132,"JUNIN, CHANCHAMAYO, PICHANAQUI",0,0,0
133,"JUNIN, CHANCHAMAYO, SAN LUIS DE SHUARO",0,0,0
134,"JUNIN, CHANCHAMAYO, SAN RAMON",0,0,0
135,"JUNIN, CHANCHAMAYO, VITOC",0,0,0
136,"JUNIN, HUANCAYO, EL TAMBO",0,0,1
137,"JUNIN, HUANCAYO, SANTO DOMINGO DE ACOBAMBA",0,0,0
138,"JUNIN, HUANCAYO, SAPALLANGA",0,0,0
139,"JUNIN, JUNIN, JUNIN",0,0,0
140,"JUNIN, SATIPO, COVIRIALI",0,0,0
141,"JUNIN, SATIPO, LLAYLLA",0,0,0
142,"JUNIN, SATIPO, MAZAMARI",0,0,0
143,"JUNIN, SATIPO, PAMPA HERMOSA",0,0,0
144,"JUNIN, SATIPO, PANGOA",0,0,0
145,"JUNIN, SATIPO, RIO NEGRO",0,0,0
146,"JUNIN, SATIPO, RIO TAMBO",0,0,0
147,"JUNIN, SATIPO, SATIPO",0,0,0
148,"JUNIN, SATIPO, VIZCATAN DEL ENE",0,0,0
149,"JUNIN, YAULI, LA OROYA",0,0,0
150,"LA LIBERTAD, ASCOPE, ASCOPE",0,0,0
151,"LA LIBERTAD, ASCOPE, CASA GRANDE",0,0,0
152,"LA LIBERTAD, ASCOPE, CHICAMA",0,0,0
153,"LA LIBERTAD, ASCOPE, CHOCOPE",0,0,0
154,"LA LIBERTAD, ASCOPE, PAIJAN",0,0,0
155,"LA LIBERTAD, CHEPEN, CHEPEN",0,0,1
156,"LA LIBERTAD, PACASMAYO, GUADALUPE",0,0,1
157,"LA LIBERTAD, PACASMAYO, PACASMAYO",0,0,1
158,"LA LIBERTAD, PACASMAYO, SAN PEDRO DE LLOC",0,0,0
159,"LA LIBERTAD, PATAZ, PATAZ",0,0,0
160,"LA LIBERTAD, SANCHEZ CARRION, COCHORCO",0,0,0
161,"LA LIBERTAD, TRUJILLO, EL PORVENIR",0,0,1
162,"LA LIBERTAD, TRUJILLO, FLORENCIA DE MORA",0,0,1
163,"LA LIBERTAD, TRUJILLO, HUANCHACO",0,0,1
164,"LA LIBERTAD, TRUJILLO, LA ESPERANZA",0,0,1
165,"LA LIBERTAD, TRUJILLO, LAREDO",0,0,1
166,"LA LIBERTAD, TRUJILLO, MOCHE",0,0,1
167,"LA LIBERTAD, TRUJILLO, TRUJILLO",0,0,1
168,"LA LIBERTAD, VIRU, CHAO",0,0,1
169,"LA LIBERTAD, VIRU, GUADALUPITO",0,0,0
170,"LA LIBERTAD, VIRU, VIRU",0,0,0
171,"LAMBAYEQUE, CHICLAYO, CAYALTI",0,0,0
172,"LAMBAYEQUE, CHICLAYO, CHICLAYO",0,0,2
173,"LAMBAYEQUE, CHICLAYO, CHONGOYAPE",0,0,0
174,"LAMBAYEQUE, CHICLAYO, JOSE LEONARDO ORTIZ",0,0,2
175,"LAMBAYEQUE, CHICLAYO, LA VICTORIA",0,0,1
176,"LAMBAYEQUE, CHICLAYO, MONSEFU",0,0,1
177,"LAMBAYEQUE, CHICLAYO, OYOTUN",0,0,0
178,"LAMBAYEQUE, CHICLAYO, PICSI",0,0,0
179,"LAMBAYEQUE, CHICLAYO, PIMENTEL",0,0,1
180,"LAMBAYEQUE, CHICLAYO, POMALCA",0,0,0
181,"LAMBAYEQUE, CHICLAYO, PUCALA",0,0,0
182,"LAMBAYEQUE, CHICLAYO, SAÑA",0,0,0
183,"LAMBAYEQUE, CHICLAYO, TUMAN",0,0,0
184,"LAMBAYEQUE, FERREÑAFE, FERREÑAFE",0,0,0
185,"LAMBAYEQUE, FERREÑAFE, MANUEL ANTONIO MESONES MURO",0,0,0
186,"LAMBAYEQUE, FERREÑAFE, PITIPO",0,0,0
187,"LAMBAYEQUE, FERREÑAFE, PUEBLO NUEVO",0,0,0
188,"LAMBAYEQUE, LAMBAYEQUE, ILLIMO",0,0,0
189,"LAMBAYEQUE, LAMBAYEQUE, JAYANCA",0,0,0
190,"LAMBAYEQUE, LAMBAYEQUE, LAMBAYEQUE",0,0,1
191,"LAMBAYEQUE, LAMBAYEQUE, MOCHUMI",0,0,0
192,"LAMBAYEQUE, LAMBAYEQUE, MORROPE",0,0,1
193,"LAMBAYEQUE, LAMBAYEQUE, MOTUPE",0,0,0
194,"LAMBAYEQUE, LAMBAYEQUE, OLMOS",0,0,1
195,"LAMBAYEQUE, LAMBAYEQUE, PACORA",0,0,0
196,"LAMBAYEQUE, LAMBAYEQUE, SAN JOSE",0,0,0
197,"LAMBAYEQUE, LAMBAYEQUE, TUCUME",0,0,1
198,"LIMA, BARRANCA, BARRANCA",0,0,1
199,"LIMA, CAÑETE, CHILCA",0,0,0
200,"LIMA, HUAROCHIRI, HUAROCHIRI",0,0,0
201,"LIMA, HUAURA, HUALMAY",0,0,1
202,"LIMA, LIMA, ATE",0,0,1
203,"LIMA, LIMA, CARABAYLLO",0,0,1
204,"LIMA, LIMA, COMAS",0,0,1
205,"LIMA, LIMA, INDEPENDENCIA",0,0,1
206,"LIMA, LIMA, LA MOLINA",0,0,-1
207,"LIMA, LIMA, LIMA",0,0,1
208,"LIMA, LIMA, LOS OLIVOS",0,0,1
209,"LIMA, LIMA, LURIGANCHO",0,0,-1
210,"LIMA, LIMA, MAGDALENA DEL MAR",0,0,1
211,"LIMA, LIMA, PUENTE PIEDRA",0,0,1
212,"LIMA, LIMA, RIMAC",0,0,1
213,"LIMA, LIMA, SAN BORJA",0,0,1
214,"LIMA, LIMA, SAN JUAN DE LURIGANCHO",0,0,1
215,"LIMA, LIMA, SAN JUAN DE MIRAFLORES",0,0,1
216,"LIMA, LIMA, SAN LUIS",0,0,1
217,"LIMA, LIMA, SAN MARTIN DE PORRES",0,0,1
218,"LIMA, LIMA, SAN MIGUEL",0,0,1
219,"LIMA, LIMA, SANTA ANITA",0,0,1
220,"LIMA, LIMA, SANTIAGO DE SURCO",0,0,1
221,"LIMA, LIMA, VILLA EL SALVADOR",0,0,1
222,"LORETO, ALTO AMAZONAS, BALSAPUERTO",0,0,0
223,"LORETO, ALTO AMAZONAS, JEBEROS",0,0,0
224,"LORETO, ALTO AMAZONAS, LAGUNAS",0,0,0
225,"LORETO, ALTO AMAZONAS, TENIENTE CESAR LOPEZ ROJAS",0,0,0
226,"LORETO, ALTO AMAZONAS, YURIMAGUAS",0,0,0
227,"LORETO, DATEM DEL MARAÑON, ANDOAS",0,0,0
228,"LORETO, DATEM DEL MARAÑON, BARRANCA",0,0,0
229,"LORETO, DATEM DEL MARAÑON, MANSERICHE",0,0,0
230,"LORETO, DATEM DEL MARAÑON, MORONA",0,0,0
231,"LORETO, DATEM DEL MARAÑON, PASTAZA",0,0,0
232,"LORETO, LORETO, NAUTA",0,0,0
233,"LORETO, LORETO, PARINARI",0,0,0
234,"LORETO, LORETO, TIGRE",0,0,0
235,"LORETO, LORETO, TROMPETEROS",0,0,0
236,"LORETO, LORETO, URARINAS",0,0,0
237,"LORETO, MARISCAL RAMON CASTILLA, PEBAS",0,0,0
238,"LORETO, MARISCAL RAMON CASTILLA, RAMON CASTILLA",0,0,0
239,"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",0,0,0
240,"LORETO, MARISCAL RAMON CASTILLA, YAVARI",0,0,0
241,"LORETO, MAYNAS, ALTO NANAY",0,0,0
242,"LORETO, MAYNAS, BELEN",0,0,0
243,"LORETO, MAYNAS, FERNANDO LORES",0,0,0
244,"LORETO, MAYNAS, INDIANA",0,0,0
245,"LORETO, MAYNAS, IQUITOS",0,0,0
246,"LORETO, MAYNAS, LAS AMAZONAS",0,0,0
247,"LORETO, MAYNAS, MAZAN",0,0,0
248,"LORETO, MAYNAS, NAPO",0,0,0
249,"LORETO, MAYNAS, PUNCHANA",0,0,0
250,"LORETO, MAYNAS, SAN JUAN BAUTISTA",0,0,0
251,"LORETO, MAYNAS, TORRES CAUSANA",0,0,0
252,"LORETO, PUTUMAYO, PUTUMAYO",0,0,0
253,"LORETO, PUTUMAYO, TENIENTE MANUEL CLAVERO",5,1,0
254,"LORETO, PUTUMAYO, YAGUAS",0,0,0
255,"LORETO, REQUENA, ALTO TAPICHE",0,0,0
256,"LORETO, REQUENA, CAPELO",0,0,0
257,"LORETO, REQUENA, EMILIO SAN MARTIN",0,0,0
258,"LORETO, REQUENA, JENARO HERRERA",0,0,0
259,"LORETO, REQUENA, MAQUIA",0,0,0
260,"LORETO, REQUENA, REQUENA",0,0,0
261,"LORETO, REQUENA, SAQUENA",0,0,0
262,"LORETO, REQUENA, TAPICHE",0,0,0
263,"LORETO, REQUENA, YAQUERANA",0,0,0
264,"LORETO, UCAYALI, CONTAMANA",0,0,0
265,"LORETO, UCAYALI, INAHUAYA",0,0,0
266,"LORETO, UCAYALI, PADRE MARQUEZ",0,0,0
267,"LORETO, UCAYALI, PAMPA HERMOSA",0,0,0
268,"LORETO, UCAYALI, SARAYACU",0,0,0
269,"LORETO, UCAYALI, VARGAS GUERRA",0,0,0
270,"MADRE DE DIOS, MANU, HUEPETUHE",5,1,0
271,"MADRE DE DIOS, MANU, MADRE DE DIOS",0,0,0
272,"MADRE DE DIOS, MANU, MANU",0,0,0
273,"MADRE DE DIOS, TAHUAMANU, IBERIA",0,0,0
274,"MADRE DE DIOS, TAHUAMANU, IÑAPARI",2,5,0
275,"MADRE DE DIOS, TAHUAMANU, TAHUAMANU",0,0,0
276,"MADRE DE DIOS, TAMBOPATA, INAMBARI",5,1,0
277,"MADRE DE DIOS, TAMBOPATA, LABERINTO",5,1,0
278,"MADRE DE DIOS, TAMBOPATA, LAS PIEDRAS",1,3,0
279,"MADRE DE DIOS, TAMBOPATA, TAMBOPATA",0,0,0
280,"MOQUEGUA, MARISCAL NIETO, MOQUEGUA",0,0,1
281,"PASCO, OXAPAMPA, CONSTITUCION",0,0,0
282,"PASCO, OXAPAMPA, OXAPAMPA",0,0,0
283,"PASCO, OXAPAMPA, PALCAZU",0,0,0
284,"PASCO, OXAPAMPA, POZUZO",0,0,0
285,"PASCO, OXAPAMPA, PUERTO BERMUDEZ",0,0,0
286,"PASCO, OXAPAMPA, VILLA RICA",0,0,0
287,"PIURA, AYABACA, PAIMAS",0,0,0
288,"PIURA, HUANCABAMBA, CANCHAQUE",0,0,0
289,"PIURA, HUANCABAMBA, HUARMACA",0,0,1
290,"PIURA, MORROPON, BUENOS AIRES",0,0,0
291,"PIURA, MORROPON, CHULUCANAS",0,0,0
292,"PIURA, MORROPON, MORROPON",0,0,0
293,"PIURA, MORROPON, SALITRAL",0,0,0
294,"PIURA, MORROPON, SAN JUAN DE BIGOTE",0,0,0
295,"PIURA, PAITA, COLAN",0,0,0
296,"PIURA, PAITA, LA HUACA",0,0,0
297,"PIURA, PAITA, PAITA",0,0,1
298,"PIURA, PIURA, CASTILLA",0,0,0
299,"PIURA, PIURA, CATACAOS",0,0,-1
300,"PIURA, PIURA, CURA MORI",0,0,0
301,"PIURA, PIURA, LA ARENA",0,0,-1
302,"PIURA, PIURA, LA UNION",0,0,1
303,"PIURA, PIURA, LAS LOMAS",0,0,1
304,"PIURA, PIURA, PIURA",0,0,-1
305,"PIURA, PIURA, TAMBO GRANDE",0,0,1
306,"PIURA, PIURA, VEINTISEIS DE OCTUBRE",0,0,1
307,"PIURA, SECHURA, BERNAL",0,0,0
308,"PIURA, SECHURA, RINCONADA LLICUAR",0,0,0
309,"PIURA, SECHURA, SECHURA",0,0,-1
310,"PIURA, SECHURA, VICE",0,0,0
311,"PIURA, SULLANA, BELLAVISTA",0,0,1
312,"PIURA, SULLANA, IGNACIO ESCUDERO",0,0,0
313,"PIURA, SULLANA, LANCONES",0,0,0
314,"PIURA, SULLANA, MARCAVELICA",0,0,1
315,"PIURA, SULLANA, QUERECOTILLO",0,0,1
316,"PIURA, SULLANA, SALITRAL",0,0,0
317,"PIURA, SULLANA, SULLANA",0,0,2
318,"PIURA, TALARA, LOS ORGANOS",0,0,0
319,"PIURA, TALARA, MANCORA",0,0,0
320,"PIURA, TALARA, PARIÑAS",0,0,1
321,"PUNO, CARABAYA, AYAPATA",0,0,0
322,"PUNO, CARABAYA, OLLACHEA",0,0,0
323,"PUNO, CARABAYA, SAN GABAN",0,0,0
324,"SAN MARTIN, BELLAVISTA, ALTO BIAVO",0,0,0
325,"SAN MARTIN, BELLAVISTA, BAJO BIAVO",0,0,0
326,"SAN MARTIN, BELLAVISTA, BELLAVISTA",0,0,0
327,"SAN MARTIN, BELLAVISTA, HUALLAGA",0,0,0
328,"SAN MARTIN, BELLAVISTA, SAN PABLO",0,0,0
329,"SAN MARTIN, BELLAVISTA, SAN RAFAEL",0,0,0
330,"SAN MARTIN, EL DORADO, AGUA BLANCA",0,0,0
331,"SAN MARTIN, EL DORADO, SAN JOSE DE SISA",0,0,0
332,"SAN MARTIN, EL DORADO, SAN MARTIN",0,0,0
333,"SAN MARTIN, EL DORADO, SANTA ROSA",0,0,0
334,"SAN MARTIN, EL DORADO, SHATOJA",0,0,0
335,"SAN MARTIN, HUALLAGA, ALTO SAPOSOA",0,0,0
336,"SAN MARTIN, HUALLAGA, EL ESLABON",0,0,0
337,"SAN MARTIN, HUALLAGA, PISCOYACU",0,0,0
338,"SAN MARTIN, HUALLAGA, SACANCHE",0,0,0
339,"SAN MARTIN, HUALLAGA, SAPOSOA",0,0,0
340,"SAN MARTIN, HUALLAGA, TINGO DE SAPOSOA",4,2,0
341,"SAN MARTIN, LAMAS, ALONSO DE ALVARADO",0,0,0
342,"SAN MARTIN, LAMAS, BARRANQUITA",0,0,0
343,"SAN MARTIN, LAMAS, CAYNARACHI",0,0,0
344,"SAN MARTIN, LAMAS, CUÑUMBUQUI",0,0,0
345,"SAN MARTIN, LAMAS, LAMAS",0,0,0
346,"SAN MARTIN, LAMAS, PINTO RECODO",0,0,0
347,"SAN MARTIN, LAMAS, RUMISAPA",0,0,0
348,"SAN MARTIN, LAMAS, SAN ROQUE DE CUMBAZA",0,0,0
349,"SAN MARTIN, LAMAS, SHANAO",0,0,0
350,"SAN MARTIN, LAMAS, TABALOSOS",0,0,0
351,"SAN MARTIN, LAMAS, ZAPATERO",0,0,0
352,"SAN MARTIN, MARISCAL CACERES, CAMPANILLA",0,0,0
353,"SAN MARTIN, MARISCAL CACERES, HUICUNGO",0,0,0
354,"SAN MARTIN, MARISCAL CACERES, JUANJUI",0,0,0
355,"SAN MARTIN, MARISCAL CACERES, PACHIZA",0,0,0
356,"SAN MARTIN, MARISCAL CACERES, PAJARILLO",0,0,0
357,"SAN MARTIN, MOYOBAMBA, CALZADA",0,0,0
358,"SAN MARTIN, MOYOBAMBA, HABANA",0,0,0
359,"SAN MARTIN, MOYOBAMBA, JEPELACIO",0,0,0
360,"SAN MARTIN, MOYOBAMBA, MOYOBAMBA",0,0,0
361,"SAN MARTIN, MOYOBAMBA, SORITOR",0,0,-1
362,"SAN MARTIN, MOYOBAMBA, YANTALO",0,0,0
363,"SAN MARTIN, PICOTA, BUENOS AIRES",0,0,0
364,"SAN MARTIN, PICOTA, CASPISAPA",0,0,0
365,"SAN MARTIN, PICOTA, PICOTA",0,0,0
366,"SAN MARTIN, PICOTA, PILLUANA",0,0,0
367,"SAN MARTIN, PICOTA, PUCACACA",0,0,0
368,"SAN MARTIN, PICOTA, SAN CRISTOBAL",0,0,0
369,"SAN MARTIN, PICOTA, SAN HILARION",0,0,0
370,"SAN MARTIN, PICOTA, SHAMBOYACU",0,0,0
371,"SAN MARTIN, PICOTA, TINGO DE PONASA",0,0,0
372,"SAN MARTIN, PICOTA, TRES UNIDOS",0,0,0
373,"SAN MARTIN, RIOJA, AWAJUN",0,0,0
374,"SAN MARTIN, RIOJA, ELIAS SOPLIN VARGAS",0,0,0
375,"SAN MARTIN, RIOJA, NUEVA CAJAMARCA",0,0,-1
376,"SAN MARTIN, RIOJA, PARDO MIGUEL",0,0,1
377,"SAN MARTIN, RIOJA, POSIC",0,0,0
378,"SAN MARTIN, RIOJA, RIOJA",0,0,0
379,"SAN MARTIN, RIOJA, YORONGOS",0,0,0
380,"SAN MARTIN, RIOJA, YURACYACU",0,0,0
381,"SAN MARTIN, SAN MARTIN, ALBERTO LEVEAU",0,0,0
382,"SAN MARTIN, SAN MARTIN, CACATACHI",0,0,0
383,"SAN MARTIN, SAN MARTIN, CHAZUTA",0,0,0
384,"SAN MARTIN, SAN MARTIN, CHIPURANA",0,0,0
385,"SAN MARTIN, SAN MARTIN, EL PORVENIR",0,0,0
386,"SAN MARTIN, SAN MARTIN, HUIMBAYOC",0,0,0
387,"SAN MARTIN, SAN MARTIN, JUAN GUERRA",0,0,0
388,"SAN MARTIN, SAN MARTIN, LA BANDA DE SHILCAYO",0,0,0
389,"SAN MARTIN, SAN MARTIN, MORALES",0,0,0
390,"SAN MARTIN, SAN MARTIN, PAPAPLAYA",0,0,0
391,"SAN MARTIN, SAN MARTIN, SAN ANTONIO",0,0,0
392,"SAN MARTIN, SAN MARTIN, SAUCE",0,0,0
393,"SAN MARTIN, SAN MARTIN, SHAPAJA",0,0,0
394,"SAN MARTIN, SAN MARTIN, TARAPOTO",0,0,0
395,"SAN MARTIN, TOCACHE, NUEVO PROGRESO",0,0,0
396,"SAN MARTIN, TOCACHE, POLVORA",0,0,0
397,"SAN MARTIN, TOCACHE, TOCACHE",0,0,0
398,"SAN MARTIN, TOCACHE, UCHIZA",0,0,0
399,"TUMBES, CONTRALMIRANTE VILLAR, CANOAS DE PUNTA SAL",0,0,0
400,"TUMBES, CONTRALMIRANTE VILLAR, CASITAS",0,0,0
401,"TUMBES, CONTRALMIRANTE VILLAR, ZORRITOS",0,0,0
402,"TUMBES, TUMBES, CORRALES",0,0,0
403,"TUMBES, TUMBES, LA CRUZ",0,0,0
404,"TUMBES, TUMBES, PAMPAS DE HOSPITAL",0,0,0
405,"TUMBES, TUMBES, SAN JACINTO",0,0,0
406,"TUMBES, TUMBES, SAN JUAN DE LA VIRGEN",0,0,0
407,"TUMBES, TUMBES, TUMBES",0,0,0
408,"TUMBES, ZARUMILLA, AGUAS VERDES",0,0,0
409,"TUMBES, ZARUMILLA, MATAPALO",3,4,0
410,"TUMBES, ZARUMILLA, PAPAYAL",0,0,0
411,"TUMBES, ZARUMILLA, ZARUMILLA",0,0,0
412,"UCAYALI, ATALAYA, RAYMONDI",0,0,0
413,"UCAYALI, ATALAYA, SEPAHUA",0,0,0
414,"UCAYALI, ATALAYA, TAHUANIA",0,0,0
415,"UCAYALI, CORONEL PORTILLO, CALLERIA",0,0,0
416,"UCAYALI, CORONEL PORTILLO, CAMPOVERDE",0,0,0
417,"UCAYALI, CORONEL PORTILLO, IPARIA",0,0,-1
418,"UCAYALI, CORONEL PORTILLO, MANANTAY",0,0,0
419,"UCAYALI, CORONEL PORTILLO, MASISEA",0,0,0
420,"UCAYALI, CORONEL PORTILLO, NUEVA REQUENA",0,0,0
421,"UCAYALI, CORONEL PORTILLO, YARINACOCHA",0,0,0
422,"UCAYALI, PADRE ABAD, ALEXANDER VON HUMBOLDT",0,0,0
423,"UCAYALI, PADRE ABAD, CURIMANA",0,0,0
424,"UCAYALI, PADRE ABAD, IRAZOLA",0,0,0
425,"UCAYALI, PADRE ABAD, NESHUYA",0,0,0
426,"UCAYALI, PADRE ABAD, PADRE ABAD",0,0,0
427,"UCAYALI, PURUS, PURUS",0,0,0
