,SIL HAC 18,SIL KM 18,SIL DB 18,CHZ HAC 18,CHZ KM 18,CHZ DB 18,DAVIES HAC 18,DAVIES KM 18,DAVIES DB 18
0,0.9743063124742487,0.9755804621076235,0.586864449283346,271902.7769572157,280626.61821472604,2.170603997602644,0.2192266533406018,0.26863641371757035,1.6895260976763375
1,0.7768429495672636,0.7816213384706683,0.5174534017748228,2902.747553810812,3269.2827489101483,83.26830067757291,0.5231316780029119,0.58116461787667,1.3827530128490235
2,0.3759036924174693,0.3999449453915611,0.43814351599156376,397.49312878944346,435.8023469566383,114.4114524614099,0.9177044931460943,0.9043278482682003,1.2044888035018297
3,0.9742891735348621,0.9755684746829583,0.5754322295829931,271848.43005180516,280645.01464657777,2.4897056045269865,0.21923700982151426,0.26861055318222965,1.6920702670519383
